mission_time,ship_speed_kps,reactor_output_A,reactor_voltage_V,stellar_irradiance_Wm2,collector_A_W,collector_B_W,collector_C_W,helio_remaining_energy,orbital_inclination_deg,orbital_longitude_deg,orbital_altitude_km
2261-07-18 08:24:15+10:00,0.03672355002495866,4.386770036963291,751.2662120792635,8472.038583601023,88.87691744203846,90.38796662780256,87.84310599963533,1000.285757139523,9.878277378419469,134.064682,75.11536707935045
2261-07-18 08:24:16+10:00,-0.0008920181177459927,4.577128027469501,,9.68552309518478,76.57791187619517,93.54456865472653,80.90962859269375,1000.285757139523,9.878277378419469,134.064682,74.78402732583557
2261-07-18 08:24:17+10:00,26.27049301518235,,749.1303111404102,-4.58616868741775,85.42659047878676,93.14110848697179,83.09892499987173,,9.878277378419469,134.064682,75.29225989885235
2261-07-18 08:24:21+10:00,0.1158367774119845,4.579146895972608,746.5738335250005,-4.604901254223322,82.91823762981957,90.47264063377132,84.42845801450719,1000.285757139523,9.878277378419469,134.064682,75.56844307317027
2261-07-18 08:24:23+10:00,26.04908971572533,,751.4058523272708,8090.276129170484,82.43231742487862,87.52387163584258,82.87154741666684,,9.878277378419469,134.064682,75.24133164735113
2261-07-18 08:24:24+10:00,-0.01302169148304496,4.597280590540614,749.0119840932477,8469.010313918889,81.32356328004377,91.04979204067789,86.04047389686468,1000.285757139523,9.878267378419459,134.064682,75.86867004384406
2261-07-18 08:24:25+10:00,-0.11940530278502336,4.508509786467601,745.2821257007994,8093.196050224807,82.14448892337089,92.37090999985364,89.79339097249765,1000.285757139523,9.878267378419459,134.064682,75.48648071268654
2261-07-18 08:24:28+10:00,-0.17996096041142196,,,8096.4627048786815,74.37127218746704,92.13571624165542,88.03923200419524,,9.878267378419459,134.064682,76.2697869579204
2261-07-18 08:24:30+10:00,0.09909244306372217,,,8097.198380741859,63.18683308894599,93.89965941897258,91.1870782308302,,9.878267378419459,134.064682,75.17631338061608
2261-07-18 08:24:31+10:00,-0.12864259569382172,4.0224173097365306,748.1030309132182,8347.337129431544,72.89723998168984,96.10665184493455,88.8579085478546,1000.285757139523,9.878267378419459,134.064682,75.49921955738856
2261-07-18 08:24:32+10:00,-0.11519512827917942,4.431129741305638,748.1846131118264,,78.98009503477114,,88.67244695381842,,9.878267378419459,134.064682,76.48473345384468
2261-07-18 08:24:34+10:00,-0.07573166899616576,4.482079614225281,748.037840348764,8096.630821427539,73.93350304485742,93.60268091264487,84.15327130596074,1000.285757139523,9.878267378419459,134.064682,75.77504300010841
2261-07-18 08:24:37+10:00,26.192817225310883,,749.5023175701816,8462.714522304657,79.92049166139785,90.75974465399443,90.93489390896649,,9.878267378419459,134.064682,76.18543881075814
2261-07-18 08:24:38+10:00,0.05009645594173863,4.481708632532537,752.3389038681288,8093.473889535523,96.53090821549212,96.44084714275452,90.30133088351965,1000.285757139523,9.878267378419459,134.064682,75.9722797775629
2261-07-18 08:24:40+10:00,26.590745202899935,,745.9299374837732,8094.675709359759,65.16458290512007,86.82081156963957,89.58895201985885,,9.878267378419459,134.064682,76.16792550632208
2261-07-18 08:24:42+10:00,13.156099209381303,4.413483344783932,748.0347106001392,8466.006827542238,77.55457654559822,94.6449133383418,87.22030071417481,1000.285757139523,9.878267378419459,134.064682,75.58108847585522
2261-07-18 08:24:44+10:00,0.11198685165029501,4.420044286947939,749.0512535692417,8288.475868835303,73.75307089478767,89.25467830127081,89.54962848113739,1000.285757139523,9.878267378419459,134.064682,75.59301044723799
2261-07-18 08:24:45+10:00,0.09513342563381977,,753.9967287154432,,82.42713217686541,86.56838350098492,84.1014203575839,,9.878267378419459,134.064682,74.95712808353045
2261-07-18 08:24:46+10:00,0.09860696894470075,4.496884599751826,748.6597240339995,8462.3709919677,93.64741615845747,85.84806872412834,83.81797572397,1000.285757139523,9.878267378419459,134.064682,75.09825974781624
2261-07-18 08:24:48+10:00,0.024130423818743075,4.531989741446883,753.8773394923312,8101.449018078025,83.96432051348383,96.00290077123982,82.78502726162063,1000.285757139523,9.878257378419466,134.064682,75.2838320502798
2261-07-18 08:24:49+10:00,0.0679317399163311,4.267200863585938,,8100.280646008356,,,86.00905799022736,1000.285757139523,9.878257378419466,134.064682,76.30331346212012
2261-07-18 08:24:52+10:00,13.145738366773429,4.469987387443516,,8099.721579379177,81.31651416923253,91.36872426589527,84.28876267707264,1000.285757139523,9.878267378419459,134.064682,74.71996060506872
2261-07-18 08:24:57+10:00,13.016650187731479,4.547388763562659,751.0220038079527,8089.949860701513,74.97148750767599,95.4581830684784,86.09214934103427,1000.285757139523,9.878267378419459,134.064682,75.4039992394173
2261-07-18 08:24:59+10:00,26.054024805184984,4.41990269369415,750.1993781345913,8085.635946358483,79.39220156320289,91.91513943751485,97.37320269962217,1000.285757139523,9.878267378419459,134.064682,76.12338465526098
2261-07-18 08:25:02+10:00,-0.07677879809301791,4.569083635952361,749.6261506893497,8468.415143887958,,83.07022624503064,92.7957190101446,1000.285757139523,9.878257378419466,134.064682,75.57854109757783
2261-07-18 08:25:04+10:00,-0.013738113369043833,,749.8078387210486,8463.964585811536,79.76142188118338,106.88263487477084,93.72385101135617,,9.878257378419466,134.064682,75.83650028712023
2261-07-18 08:25:06+10:00,,4.461523736473643,753.1234220010191,8103.735851709287,,92.18452116809632,,1000.285757139523,9.878257378419466,134.064682,75.4392659894506
2261-07-18 08:25:08+10:00,0.09296734767830747,4.461624382161022,,8084.774020986179,77.0091032956068,91.15694445507938,92.61465045279826,1000.285757139523,9.878257378419466,134.064682,76.28103976366579
2261-07-18 08:25:10+10:00,26.250939646844163,,748.6616260743308,8093.156303366029,81.64444193351201,92.20158960256745,92.77444083349833,,9.878257378419466,134.064682,75.85625464694145
2261-07-18 08:25:11+10:00,-0.011799289953309255,4.4897558541924205,,8088.9275711984155,86.91028357277528,91.91785190346431,88.85603628712997,1000.285757139523,9.878257378419466,134.064682,75.90598438388687
2261-07-18 08:25:13+10:00,-0.1924373888141676,4.304971484087158,751.6317813626998,8466.269477666081,78.14290292881451,89.69402770574534,85.55469846845381,1000.285757139523,9.878257378419466,134.064682,75.23621922763343
2261-07-18 08:25:16+10:00,0.07095998372703873,4.457688549607281,753.7602842853885,8460.260043446537,,88.13741318423382,85.20925717622355,1000.285757139523,9.878257378419466,134.064682,76.48214801382856
2261-07-18 08:25:22+10:00,0.022604297999601206,4.476651069833703,,8275.003398836765,,,,1000.285757139523,9.878247378419456,134.064667,74.91378644763059
2261-07-18 08:25:24+10:00,-0.03182145979217395,4.453549104575935,752.0905469279539,8102.249783302392,83.9841497786403,91.39872210809304,90.04176515988678,1000.285757139523,9.878247378419456,134.064667,74.96855096404803
2261-07-18 08:25:27+10:00,26.293246792936312,4.0967257159711545,749.9832969840203,8462.57719030653,78.04341349518633,100.79931364516999,81.59032361681236,,9.878247378419456,134.064667,76.05202221544177
2261-07-18 08:25:30+10:00,-0.13449416600749783,4.537565218897746,751.2066899258364,8095.994446109551,,91.35385818116546,83.85930291683788,1000.285757139523,9.878247378419456,134.064682,75.03820909194394
2261-07-18 08:25:31+10:00,-0.23465296000317634,,746.7365564576457,8466.984062320722,80.537651941069,94.31392319015457,81.88135365955189,,9.878247378419456,134.064682,75.42011751084081
2261-07-18 08:25:33+10:00,-0.06324237112276009,4.577266850058244,750.9355471663614,,65.76294354242583,94.49091132028597,77.87606200797481,1000.285757139523,9.878247378419456,134.064682,75.91206383519688
2261-07-18 08:25:34+10:00,0.2518545625809027,,,8463.934108969963,85.08061095000595,94.89468743292744,81.75573501548403,,9.878247378419456,134.064682,75.94409488456546
2261-07-18 08:25:35+10:00,-0.002531366599064387,4.574710471876381,749.5483414034723,8097.777445600018,84.37903630772604,88.3293184765416,82.87847915006296,1000.285757139523,9.878247378419456,134.064682,75.90746013450044
2261-07-18 08:25:37+10:00,-0.06745458601195914,,,,80.62228278497874,92.39059250078884,82.11683456657276,,9.878247378419456,134.064682,75.35142276851408
2261-07-18 08:25:39+10:00,26.307613261332477,4.46387839127369,748.1391412508405,8276.160184106486,99.86175704019573,,,1000.285757139523,9.878247378419456,134.064682,75.3974846845578
2261-07-18 08:25:40+10:00,0.033806647403004125,4.483704901188057,749.375387818049,,84.4623864853546,99.0594314543664,77.51335051559707,1000.285757139523,9.878247378419456,134.064682,75.66767176736626
2261-07-18 08:25:42+10:00,,4.250716252968327,747.3442090365918,8465.687833162207,85.97897492466055,99.6704089747511,85.60565993120866,1000.285757139523,9.878247378419456,134.064682,75.22282612178746
2261-07-18 08:25:43+10:00,0.2157894608368649,4.5046284114698265,749.691824604265,,87.11668472099534,93.90102613164319,83.67985435689111,1000.285757139523,9.878247378419456,134.064682,75.0862132855079
2261-07-18 08:25:44+10:00,-0.05126630040406369,,752.1820251712761,8461.184350857304,83.48097549562613,91.37428937778763,95.42053274991444,1000.285757139523,9.878247378419456,134.064682,75.90144007595399
2261-07-18 08:25:47+10:00,0.01215484444594008,4.444626895032689,747.0691015588393,8273.724194610104,82.87066638221846,89.7026943402747,90.99503067347392,,9.878247378419456,134.064682,76.33918355134844
2261-07-18 08:25:50+10:00,,4.526867904283963,750.8430279086111,8276.812540410965,77.90770231340566,82.68699643712478,86.08701709668124,,9.878247378419456,134.064682,75.72887483146326
2261-07-18 08:25:51+10:00,0.09031858317862557,4.507240285699857,751.6336409083767,8457.973146499387,73.99476705968416,90.07158395746771,,1000.285757139523,9.878247378419456,134.064682,75.9939709936535
2261-07-18 08:25:53+10:00,26.23230929788327,4.477387131241923,750.6609242288562,8472.63140075703,81.47656141980818,90.61025529078947,90.34174717466782,1000.285757139523,9.878247378419456,134.064682,74.5222800734289
2261-07-18 08:25:54+10:00,0.1287613132381432,4.574826682353438,,8650.050639892223,79.61391569741816,82.85749093327757,93.3173373341367,1000.285757139523,9.878247378419456,134.064682,75.44767650504944
2261-07-18 08:25:56+10:00,0.07218336056022644,,749.6827287812021,8274.685763227264,86.68786705792729,90.32455081705201,91.30471705412829,1000.285757139523,9.878247378419456,134.064682,76.97144710294123
2261-07-18 08:25:59+10:00,-0.00569577666405293,,750.2410689814001,8468.713625223756,84.94996085216532,88.94837803083139,90.8487647687094,1000.285757139523,9.878247378419456,134.064682,75.87086355264516
2261-07-18 08:26:00+10:00,0.19756556986045049,4.520044104532729,,8465.269489848126,76.46617534908673,82.70152058169683,91.62435072207333,1000.285757139523,9.878247378419456,134.064682,75.19561021587215
2261-07-18 08:26:02+10:00,26.206066811925723,4.457198807260514,751.5400354946117,8464.002299171862,94.01452777074957,94.81082926486438,97.9320476759877,1000.285757139523,9.878247378419456,134.064682,76.43954563291831
2261-07-18 08:26:03+10:00,0.011530993076103637,3.932403203134731,749.6501136973711,8471.452697465586,83.07141673332282,95.58890927072541,88.68103278905005,1000.285757139523,9.878247378419456,134.064682,75.53160052045457
2261-07-18 08:26:05+10:00,-0.025607424103839295,4.496391607325702,746.7104978007718,8465.501185649553,84.13031854471275,90.38131498945943,93.146636460826,1000.285757139523,9.878247378419456,134.064682,76.33815786982058
2261-07-18 08:26:06+10:00,,4.445682214664477,751.0413566263425,8093.774699689899,87.86956919718205,90.41224791803504,96.90857411484315,1000.285757139523,9.878247378419456,134.064682,75.34637525115505
2261-07-18 08:26:08+10:00,0.019271726200818882,4.588093672505224,749.5949760560668,8646.702515996538,91.49901137818446,98.53974078878541,89.80705948546294,1000.285757139523,9.878247378419456,134.064682,76.03513022613929
2261-07-18 08:26:09+10:00,-0.013454169338679978,,,8463.06002693785,84.78032571470936,94.91633580805728,86.42134415564614,,9.878247378419456,134.064682,76.82109069036298
2261-07-18 08:26:12+10:00,0.05307131357685886,4.544241491609539,,8462.815185517935,87.44253887149624,92.95258846126113,91.88040455683094,1000.285757139523,9.878247378419456,134.064682,75.7647040418958
2261-07-18 08:26:13+10:00,-0.07800990938658231,4.5088759071648665,751.1729816038771,8466.053755733297,,98.68982376900793,87.1347450838395,1000.285757139523,9.878247378419456,134.064682,75.73837521049832
2261-07-18 08:26:14+10:00,-0.036890906840789196,,750.7142098643293,,83.77316523924462,90.82456371938291,93.96128709445388,,9.878247378419456,134.064682,74.67037555882368
2261-07-18 08:26:15+10:00,-0.04889106852879059,4.552570328790626,,8466.345778176905,81.05581175625005,103.44333698606272,86.90665339951265,1000.285757139523,9.878247378419456,134.064682,75.85168384026015
2261-07-18 08:26:16+10:00,,4.462418807773291,746.795288212999,8463.173210574418,78.57172485067804,91.81378935819168,93.2978405878737,1000.285757139523,9.878247378419456,134.064682,75.78625569865538
2261-07-18 08:26:19+10:00,-0.1518398445956396,4.481071135867206,746.4452599932009,8464.24718540963,80.76923528147134,86.12333578775016,97.27591324952421,1000.285757139523,9.878247378419456,134.064682,75.42776100153732
2261-07-18 08:26:23+10:00,26.251069544993555,4.491071725226575,750.0741707378527,8462.54223866017,89.23005576326807,95.89981827932479,94.41991449965893,1000.285757139523,9.878247378419456,134.064667,75.62025313046917
2261-07-18 08:26:24+10:00,0.08838758224697563,4.530672622275971,750.7172976992358,,88.69871131253477,90.11117962661797,96.3592599187458,1000.285757139523,9.878247378419456,134.064667,75.82252478957476
2261-07-18 08:26:25+10:00,,,,8099.835280381821,69.59523062096059,,,,9.878247378419456,134.064667,75.49727454410183
2261-07-18 08:26:27+10:00,0.06527258022390812,4.170157299903287,751.4055930938757,8463.604203453086,87.2853477412171,97.86302358213464,95.97727796969095,1000.285757139523,9.878237378419463,134.064667,74.85507398426691
2261-07-18 08:26:29+10:00,13.222635869150533,4.429343878914183,,8462.367203253096,83.15650704102484,84.33248610243943,94.8228107811362,1000.285757139523,9.878237378419463,134.064667,75.79743854547236
2261-07-18 08:26:31+10:00,,4.2994493393408195,,,75.60553986982016,85.35903266773576,,1000.285757139523,9.878227378419453,134.064667,76.51377251133582
2261-07-18 08:26:36+10:00,-0.00776573454231733,4.516302890069729,745.842882136029,8466.284561596622,80.47694622478161,100.39375574864174,97.78969419148946,1000.285757139523,9.878227378419453,134.064667,75.94944361654217
2261-07-18 08:26:37+10:00,0.32098368238979075,,749.4462034008244,,85.60371290336768,83.91884736252406,92.83087857332428,,9.87821737841946,134.064667,76.22522587484146
2261-07-18 08:26:39+10:00,0.07201625255034885,4.551975528302018,747.3286729486595,8470.952505810452,76.75519444901937,81.29655796544482,94.17911507419863,1000.285757139523,9.87821737841946,134.064667,76.26313291242465
2261-07-18 08:26:42+10:00,26.24787597735751,4.492057760503427,745.4346537163518,8464.325881429202,77.75190610135343,92.12500976104093,100.34658752233847,1000.285757139523,9.87821737841946,134.064667,76.58110151601713
2261-07-18 08:26:44+10:00,0.032791029239340276,,,8466.919719922873,74.75259030897283,94.62280683546783,96.38520265888859,,9.87821737841946,134.064667,74.88425287838562
2261-07-18 08:26:45+10:00,-0.11056069916824368,4.517292667022823,752.0480119540831,8468.025316754747,78.29653701176528,99.03568977136565,109.18319447747064,1000.285757139523,9.87821737841946,134.064667,74.85080215179926
2261-07-18 08:26:46+10:00,0.003474610466200323,4.500404349991404,750.6020585365435,8457.949762452849,76.8727740943805,90.58323334048464,106.97512927830185,1000.285757139523,9.87821737841946,134.064667,75.70871726484074
2261-07-18 08:26:48+10:00,0.003934277117772978,4.498870193045977,,,79.24521517842572,95.20405782114064,102.83278614835214,1000.285757139523,9.87821737841946,134.064667,76.27038223203125
2261-07-18 08:26:49+10:00,,,748.772862118033,8463.022115930196,90.55273653608401,,100.29592848337492,,9.87821737841946,134.064667,75.97253908666954
2261-07-18 08:26:51+10:00,0.08203101733296807,4.503665657446058,749.8169353048696,8463.09405271536,78.57173637898674,99.96442378591595,102.56395961093139,1000.285757139523,9.87821737841946,134.064667,76.02782340946361
2261-07-18 08:26:54+10:00,0.26364982864473196,,747.3793090448421,8468.500770978033,80.14281584930245,,95.57453844662255,,9.878207378419468,134.064667,76.6430363427463
2261-07-18 08:26:56+10:00,,4.519292718060678,,8466.072545162835,69.1791353673575,90.70836700556383,,1000.285757139523,9.878207378419468,134.064667,75.41180887569047
2261-07-18 08:26:57+10:00,-0.04267816633107949,4.569246973506263,753.8595133999261,8467.39233750279,74.51996923785984,88.30676012815695,102.50282370626185,1000.285757139523,9.878207378419468,134.064667,76.17496480296383
2261-07-18 08:26:58+10:00,0.027724497026822767,,,8466.12145706458,87.66857836132132,92.3541790562242,95.03584645180378,,9.878207378419468,134.064667,75.67450853963165
2261-07-18 08:27:00+10:00,0.14502504246187123,,747.3484130045186,8826.244234546728,90.14887690072084,88.71794864743423,97.22211449776147,1000.285757139523,9.878207378419468,134.064667,75.79363756081305
2261-07-18 08:27:02+10:00,-0.10380276543913908,4.544038407477877,747.7950154324643,8463.846697497283,76.8545684381094,91.67721129799797,104.5165127912935,1000.285757139523,9.878207378419468,134.064667,75.45400694067908
2261-07-18 08:27:03+10:00,0.04872960031901623,4.441919997175604,747.7280756373552,8835.405862218844,70.12187468831908,89.99804941352697,107.20026226150114,1000.285757139523,9.878207378419468,134.064667,76.0891639956413
2261-07-18 08:27:05+10:00,-0.05927948306467928,4.5271873593112355,749.4415918246136,,76.85926980312622,93.69371271115645,109.05430798094045,1000.285757139523,9.878207378419468,134.064667,75.46829768119508
2261-07-18 08:27:06+10:00,,4.518424472097765,749.0743541885756,8470.290559109795,89.19391582490263,86.56450919020247,,1000.285757139523,9.878207378419468,134.064667,76.03719002675349
2261-07-18 08:27:08+10:00,-0.06675323293536894,,,8465.29693791743,66.96397148889673,96.97015208832147,102.43219023671874,,9.878207378419468,134.064667,76.13431828961272
2261-07-18 08:27:10+10:00,26.21070586606281,4.581484577863498,747.488026663743,8472.311038658796,83.61090530255329,,104.51358771566056,1000.285757139523,9.878207378419468,134.064667,76.40126236513977
2261-07-18 08:27:13+10:00,0.06959195914005957,,,,68.19075469305831,94.97491489254085,97.94702548356187,,9.878207378419468,134.064667,75.09227478506617
2261-07-18 08:27:15+10:00,0.059104211388633365,4.457119818724085,749.6176421014251,8468.694624201495,,,,1000.285757139523,9.878207378419468,134.064667,74.55708240090274
2261-07-18 08:27:16+10:00,26.272055698579624,,,8461.237967314686,81.34278647188258,89.09882637002353,,,9.878207378419468,134.064667,75.62586885149746
2261-07-18 08:27:17+10:00,-0.009849433442503282,4.508885222744432,748.5618838423887,8455.509916960102,71.46036665436434,96.32171328536276,95.22915748060919,1000.285757139523,9.878207378419468,134.064667,75.87472248845022
2261-07-18 08:27:19+10:00,,4.581695844485735,746.1612409114829,8640.383298533961,66.17116077500269,92.34510783602998,,1000.285757139523,9.878207378419468,134.064667,75.50568498369661
2261-07-18 08:27:21+10:00,26.352343335216815,,749.801965608141,8461.891136733553,69.44301694487724,91.6944351516717,98.61433897434372,1000.285757139523,9.878207378419468,134.064667,75.62537752613257
2261-07-18 08:27:22+10:00,26.27031002627414,4.493616314900505,,8648.334471459792,74.08663506822285,94.72593892574675,101.62474072653865,,9.878207378419468,134.064667,76.01239287943457
2261-07-18 08:27:24+10:00,0.08598019423256803,4.500175700535994,750.5407181703466,8461.639032024283,76.9669831885263,93.33960767378686,102.85790838922595,1000.285757139523,9.878207378419468,134.064667,75.20241929926023
2261-07-18 08:27:26+10:00,,4.475095076139194,,8457.813329493385,68.04890898672004,93.34667049254777,,1000.285757139523,9.878207378419468,134.064667,75.5095645753242
2261-07-18 08:27:28+10:00,26.412582343568097,4.501344193393654,751.3386605411089,8453.428285518215,70.6451804878769,100.24879978453757,97.56605641540659,,9.878207378419468,134.064667,76.51100456950284
2261-07-18 08:27:30+10:00,-0.11526151681561009,4.483027372845434,746.7429680467108,8828.784022716696,74.94014450245307,93.14315706478483,102.60328648996713,1000.285757139523,9.878207378419468,134.064667,75.9993368543474
2261-07-18 08:27:31+10:00,0.06367371850762948,4.4347405160309625,747.4012366689574,,94.44528373562127,90.98972681289521,105.51621538704735,1000.285757139523,9.878207378419468,134.064667,75.14676869203686
2261-07-18 08:27:32+10:00,,4.485909171631646,748.0562057739368,8467.728546949398,,94.41904116884275,108.27022024637431,1000.285757139523,9.878207378419468,134.064667,76.08689874480265
2261-07-18 08:27:35+10:00,0.0440297877379269,4.475630664086756,746.9805447284939,,,,,1000.285757139523,9.87821737841946,134.064667,75.64474137196487
2261-07-18 08:27:36+10:00,0.12105360804459604,4.454448340748535,751.0372767562721,8465.840896455155,75.56238800124233,86.3190388135313,105.79284010578496,1000.285757139523,9.87821737841946,134.064667,76.12385294299274
2261-07-18 08:27:38+10:00,0.14428164252432424,4.438575189438473,,8649.163095189368,,91.80027826364888,102.69206176065063,1000.285757139523,9.87821737841946,134.064667,76.08631625314527
2261-07-18 08:27:40+10:00,0.029081773246258782,,746.9000627194861,8469.686950808371,77.83762297247101,92.71056163403384,103.07364486351055,,9.87821737841946,134.064667,76.35199741004466
2261-07-18 08:27:41+10:00,,4.510576279766742,,8465.638640851406,75.42623743519336,90.97850410146754,113.58627710107505,1000.285757139523,9.87821737841946,134.064667,75.57506363429817
2261-07-18 08:27:43+10:00,,4.519200261632705,749.2935476912626,8462.021049347019,,,107.99173707863605,1000.285757139523,9.87821737841946,134.064667,75.89158185271467
2261-07-18 08:27:44+10:00,-0.03515715665007315,,748.7230462240958,,76.8415221449134,92.21441825757275,106.1009167233647,,9.87821737841946,134.064667,75.70481776852397
2261-07-18 08:27:45+10:00,0.024192300633727112,4.52547048331161,747.6419973608389,8471.590431314244,75.41946764096564,92.32730604523299,110.73094848766932,1000.285757139523,9.87821737841946,134.064667,75.8070064043338
2261-07-18 08:27:47+10:00,26.253352605722995,4.508227254963802,747.3928716550942,8825.336275201029,,90.30538868219769,106.70387327803206,,9.87821737841946,134.064667,75.58044066834329
2261-07-18 08:27:49+10:00,0.07585918660581543,4.511664117995739,,8463.099665925789,87.85510797832443,89.3112297769399,110.96447737228428,1000.285757139523,9.87821737841946,134.064667,75.67939350380719
2261-07-18 08:27:54+10:00,-0.06211405929384289,4.580323057294737,752.7922877720113,8643.866755945155,74.83836500264366,95.32514079585307,108.4235829087035,1000.285757139523,9.87821737841946,134.064667,76.50118879530939
2261-07-18 08:27:56+10:00,,,,8838.997207614724,75.49243578846581,89.4036881733394,,,9.878227378419453,134.064667,75.27746668039504
2261-07-18 08:27:58+10:00,0.09277352612054955,,746.3997265230043,8649.341257967237,80.90730461123987,92.1527560446822,108.5964663216146,1000.285757139523,9.878227378419453,134.064667,75.23513910953885
2261-07-18 08:28:02+10:00,,,750.8832288950512,8838.815376729319,81.31683189678797,,113.0642251692381,1000.285757139523,9.878227378419453,134.064667,75.1097052838949
2261-07-18 08:28:04+10:00,0.02971356329645887,4.502108528767092,749.7784860109057,8827.964858247416,82.51775807483251,98.39088012333816,109.29650200965635,1000.285757139523,9.878227378419453,134.064667,75.10652185932865
2261-07-18 08:28:05+10:00,-0.16129787280114638,4.432718554165212,745.015773351626,8460.691959109496,81.17808376958898,92.59111212478645,110.47062628579357,1000.285757139523,9.878227378419453,134.064667,75.26874045901472
2261-07-18 08:28:07+10:00,-0.1226728390153596,4.513811921324679,,8649.535686979807,74.11946594071168,,106.09957992739412,1000.285757139523,9.878237378419463,134.064667,76.11215508538312
2261-07-18 08:28:08+10:00,0.0959246456687317,4.519187884066975,750.5408158205247,,74.00639019691319,92.17362450728055,114.44450697659998,1000.285757139523,9.878237378419463,134.064667,75.65278059882448
2261-07-18 08:28:11+10:00,0.07984312993021547,4.498778011087065,746.987300823653,8823.887876329327,69.77071515244391,97.18765660063852,110.74134041453401,1000.285757139523,9.878237378419463,134.064667,75.68002352835735
2261-07-18 08:28:12+10:00,0.05169534635416363,4.492779497991244,748.4454070850677,8458.768322013468,,,108.46684062820887,1000.285757139523,9.878237378419463,134.064667,75.00701485418338
