mission_time,ship_speed_kps,reactor_output_MA,reactor_voltage_kV,stellar_irradiance_Wm2,collector_A_MW,collector_B_MW,collector_C_MW,helio_remaining_energy,orbital_inclination_deg,orbital_longitude_deg,orbital_altitude_km
2261-07-18 08:24:15+10:00,-0.1306609765835563,15.272246956455351,51.45475607715178,676.2806764331945,844.7872198728081,898.0577675179976,860.2210976367649,5.83500025,9.878277378419469,134.064682,76.08760111022657
2261-07-18 08:24:16+10:00,-0.007177444134025489,15.347557020894097,,-9.226929509229345,784.9717650939174,901.9613229674077,863.4526417625797,5.83500025,9.878277378419469,134.064682,74.8882108212192
2261-07-18 08:24:17+10:00,26.195479496516167,,53.05517148252026,6.398582279483307,905.0651965541873,914.1785126086008,858.7165646636403,,9.878277378419469,134.064682,75.71872269529032
2261-07-18 08:24:21+10:00,-0.19775064025256997,15.430253471715774,53.18918136467075,10.25791351527218,808.1776937688461,916.5129809695811,864.7325009316704,5.83500025,9.878277378419469,134.064682,76.38298341587652
2261-07-18 08:24:23+10:00,26.37833172141591,,53.91184890187468,644.532905451498,806.1648758052168,928.3412559536046,871.0078195566501,,9.878277378419469,134.064682,75.95738037570723
2261-07-18 08:24:24+10:00,-0.342156734832142,15.225978039092288,52.9209595655472,666.6700723887874,835.962120736072,912.0902334734957,865.5410605071936,5.83500025,9.878267378419459,134.064682,75.54885978883675
2261-07-18 08:24:25+10:00,-0.1526376034373388,15.318546465078748,56.399561697459696,654.9569861800446,791.3855230021604,928.1979260004605,897.7725857222761,5.83500025,9.878267378419459,134.064682,75.08158469651904
2261-07-18 08:24:28+10:00,0.03263002342358273,,,647.363014724178,735.9682071815438,913.7801302942323,879.852791319715,,9.878267378419459,134.064682,74.89557288835186
2261-07-18 08:24:30+10:00,-0.03167661949729641,,,651.7302314674453,675.3115144350709,923.9422506083744,863.5508750475678,,9.878267378419459,134.064682,76.69300400158535
2261-07-18 08:24:31+10:00,0.262507927916576,13.607509287641392,51.86052268634325,667.5457541378305,737.4850097395619,977.0396513113199,886.787809162605,5.83500025,9.878267378419459,134.064682,75.94348613624199
2261-07-18 08:24:32+10:00,-0.11777129698389224,15.327149220693457,48.01117379577751,,809.5896728310457,,883.7606796860861,,9.878267378419459,134.064682,76.48535967097716
2261-07-18 08:24:34+10:00,-0.039683554491283066,15.357122778450439,55.17026936989387,642.686432530844,790.7340819041262,956.5153801073527,884.3472740036184,5.83500025,9.878267378419459,134.064682,75.43945053920987
2261-07-18 08:24:37+10:00,26.298218129267443,,49.884543567291914,676.4549811647981,801.5149979036805,922.7127241723286,876.7009331618028,,9.878267378419459,134.064682,76.24775098992609
2261-07-18 08:24:38+10:00,-0.08311877686391529,15.295036541865148,50.53740335410368,641.5778758888738,918.3622801182255,940.2352952813565,894.4816210194983,5.83500025,9.878267378419459,134.064682,75.46954187165517
2261-07-18 08:24:40+10:00,26.298608455636963,,49.80174573157927,655.741336948147,655.4063965808558,900.0427535291324,892.2029110437555,,9.878267378419459,134.064682,75.77852628253693
2261-07-18 08:24:42+10:00,13.084342172318273,15.408034108060308,50.47010431232971,676.2143931379418,769.0648311278901,921.713603781379,881.0097803592041,5.83500025,9.878267378419459,134.064682,75.95234775246382
2261-07-18 08:24:44+10:00,-0.11677749091521195,15.283331282142516,54.551434553022375,661.8808124323909,779.5002706774405,950.6655795245363,886.3572796445428,5.83500025,9.878267378419459,134.064682,75.07394530668996
2261-07-18 08:24:45+10:00,-0.03901992648847931,,57.5609001373862,,827.4173447210798,902.3549567444121,880.8768133965493,,9.878267378419459,134.064682,75.47850245754493
2261-07-18 08:24:46+10:00,0.08875281611441271,15.35896650976745,56.54848402298984,677.6331553446969,901.6275294804195,882.5864097482992,881.60333893421,5.83500025,9.878267378419459,134.064682,75.92362190377142
2261-07-18 08:24:48+10:00,0.1237955920691217,15.312946215155867,48.84457760191224,648.6409855919261,829.264604099196,944.798893831378,876.659627147036,5.83500025,9.878257378419466,134.064682,75.39595840408168
2261-07-18 08:24:49+10:00,-0.009013036099645934,14.409632213616538,,652.2081578066857,,,875.2877223841755,5.83500025,9.878257378419466,134.064682,76.00786848117748
2261-07-18 08:24:52+10:00,13.218000161936619,15.237741036487074,,647.844457508923,851.1049868887088,915.2987365604753,866.7853029999128,5.83500025,9.878267378419459,134.064682,75.26550149748643
2261-07-18 08:24:57+10:00,13.28370426118842,15.274939833665112,47.04585044931937,649.4546804043417,762.2404023937678,944.2948379571825,880.8417894454564,5.83500025,9.878267378419459,134.064682,75.56923073160061
2261-07-18 08:24:59+10:00,26.32056429664478,15.297174361469033,54.29996150522268,644.3444346975291,773.2448768581884,945.4070407632981,907.2719722266988,5.83500025,9.878267378419459,134.064682,75.74655024002602
2261-07-18 08:25:02+10:00,0.10730296268489284,15.29669925766244,52.32987533681861,669.9420196005949,,840.0071379452712,931.6789955502534,5.83500025,9.878257378419466,134.064682,75.84522182790313
2261-07-18 08:25:04+10:00,-0.01297698743286286,,54.73931195282519,671.8790005360495,771.397652338423,994.3353184641936,929.4130531118409,,9.878257378419466,134.064682,75.14929678195621
2261-07-18 08:25:06+10:00,,15.33898321150169,54.01337235573723,647.4136894216964,,972.8433872519837,,5.83500025,9.878257378419466,134.064682,76.29792198439078
2261-07-18 08:25:08+10:00,0.09887925347798728,15.282181199170308,,642.8682661916183,788.1303525724785,934.8789168762708,943.8065356721982,5.83500025,9.878257378419466,134.064682,75.0964538417196
2261-07-18 08:25:10+10:00,26.20913183879234,,52.46519650324788,649.8458217599981,749.0483893646879,880.6458955778746,941.9673335817015,,9.878257378419466,134.064682,75.37596431886966
2261-07-18 08:25:11+10:00,-0.02424871020591702,15.29081315436083,,641.7757723843891,830.602152092434,936.2040743553814,906.3217055073527,5.83500025,9.878257378419466,134.064682,75.60117353451476
2261-07-18 08:25:13+10:00,0.08648643225367715,14.501279520684182,49.65078228889472,681.2792489330063,787.0159627174029,896.7249697531057,881.5680729491781,5.83500025,9.878257378419466,134.064682,76.32951276809243
2261-07-18 08:25:16+10:00,0.07094198916493898,15.267593247143349,51.831429776033204,676.2159334309162,,865.099206302405,860.642229426699,5.83500025,9.878257378419466,134.064682,75.4063042730613
2261-07-18 08:25:22+10:00,-0.07346853927400304,15.312713696383021,,648.6557037874711,,,,5.83500025,9.878247378419456,134.064667,75.850426995073
2261-07-18 08:25:24+10:00,0.056267323648133374,15.324823433369522,54.15137341034829,648.4513988756466,788.8993412944056,921.6808752984583,862.8716511216209,5.83500025,9.878247378419456,134.064667,75.61808391225796
2261-07-18 08:25:27+10:00,26.22765109961884,13.534401385262692,51.25966960205323,675.1841206478551,788.4969048002183,952.1266294694991,834.2686521990814,,9.878247378419456,134.064667,75.6620610539639
2261-07-18 08:25:30+10:00,0.09869969026257631,15.30744417932763,49.585209010137575,650.172910589705,,864.5245604791673,844.840041943078,5.83500025,9.878247378419456,134.064682,75.54516281199051
2261-07-18 08:25:31+10:00,0.017354135025166157,,50.9130367419399,677.1253364118833,808.3394361897741,929.9895570289874,830.0509419723354,,9.878247378419456,134.064682,75.27960878802327
2261-07-18 08:25:33+10:00,0.11030781956389955,15.203164557263225,53.06971256860217,,710.9105635090316,992.2753107992746,824.4446789917542,5.83500025,9.878247378419456,134.064682,75.70420782544906
2261-07-18 08:25:34+10:00,0.04540750766667829,,,680.0657942396047,855.7919444262982,973.2258042525942,793.82198960409,,9.878247378419456,134.064682,75.95023554898859
2261-07-18 08:25:35+10:00,0.01619262556876798,15.292009534391823,53.592713092988035,647.7872759846707,778.6556974195507,897.1156247331003,851.1202272252174,5.83500025,9.878247378419456,134.064682,75.00796047717742
2261-07-18 08:25:37+10:00,-0.1405895104451898,,,,775.791737105764,938.3386745570675,819.7131767866697,,9.878247378419456,134.064682,75.98435282030464
2261-07-18 08:25:39+10:00,26.10908325219313,15.293001684895952,53.339283952314354,665.7989642895831,923.3799929306692,,,5.83500025,9.878247378419456,134.064682,75.14809311760585
2261-07-18 08:25:40+10:00,0.11690723890810005,15.393818875215183,50.98744689168257,,865.695380858931,942.2856061270094,765.6624181223169,5.83500025,9.878247378419456,134.064682,75.86483428738202
2261-07-18 08:25:42+10:00,,14.479779044255013,48.09415127581214,680.5851717460696,845.6588663317316,943.5050007809518,872.778893097225,5.83500025,9.878247378419456,134.064682,75.75090016875225
2261-07-18 08:25:43+10:00,0.09397071474907971,15.339793038732141,55.86306065557947,,896.5971040249052,951.1909220805944,864.3020124242611,5.83500025,9.878247378419456,134.064682,75.36656508986005
2261-07-18 08:25:44+10:00,0.03878537105127147,,54.92067523324621,671.8896797176143,856.934843748074,942.1188880482483,904.0788143366811,5.83500025,9.878247378419456,134.064682,76.0528713688191
2261-07-18 08:25:47+10:00,0.15092472457281592,15.17795932708243,58.580622971802356,657.5915000908961,834.2633423546009,910.0472793628843,923.3365325790089,,9.878247378419456,134.064682,75.15451115787877
2261-07-18 08:25:50+10:00,,15.32658432934236,52.64565640529254,662.8983271259648,789.0260611568578,867.308482821388,899.1548007870251,,9.878247378419456,134.064682,75.4640358808272
2261-07-18 08:25:51+10:00,0.023191790635109684,15.32984277668778,51.20564692408292,678.5193622848756,756.8397854636927,884.0614965639428,,5.83500025,9.878247378419456,134.064682,75.12121657347377
2261-07-18 08:25:53+10:00,26.148481512150827,15.31044094134783,55.47912624704068,679.9371660705455,791.0746350304784,875.4268419830822,900.5407868169267,5.83500025,9.878247378419456,134.064682,75.76316430078995
2261-07-18 08:25:54+10:00,0.06588407038229713,15.19719711073509,,678.9062865962686,790.9197863813403,824.3133244540855,916.424104180701,5.83500025,9.878247378419456,134.064682,74.90627052732721
2261-07-18 08:25:56+10:00,0.03766074424704316,,51.95542449823313,659.1498818439875,841.7716994671541,915.6165550973137,916.2878540261493,5.83500025,9.878247378419456,134.064682,76.14391094798631
2261-07-18 08:25:59+10:00,0.07257080193430175,,51.77943192269887,686.6559402488726,834.0088000614958,921.0865756978773,919.0852215034186,5.83500025,9.878247378419456,134.064682,75.6696819201099
2261-07-18 08:26:00+10:00,0.07151910225260326,15.374850085008086,,678.6632820782955,806.6186541606886,855.4743252751596,918.1285996079929,5.83500025,9.878247378419456,134.064682,75.43849294307552
2261-07-18 08:26:02+10:00,26.22199722506593,15.371573234406018,54.12331252457489,679.2470228522828,903.3098140615429,946.778381196033,917.1687005295457,5.83500025,9.878247378419456,134.064682,76.18132633190332
2261-07-18 08:26:03+10:00,-0.08627662389497295,13.633088969567321,48.09647386742763,684.7156579638697,818.0327466583939,930.6637921219775,920.2685856017104,5.83500025,9.878247378419456,134.064682,75.20927049750705
2261-07-18 08:26:05+10:00,-0.011850049146883042,15.340118554050216,47.91709284014541,674.835447460527,810.9687765540747,875.3300385800045,924.9102514316398,5.83500025,9.878247378419456,134.064682,76.75955769512237
2261-07-18 08:26:06+10:00,,15.343870610038541,54.5359206899296,651.3208603936546,865.5533804462893,923.7317783912849,921.4653948259443,5.83500025,9.878247378419456,134.064682,75.3478515537636
2261-07-18 08:26:08+10:00,0.07597193882158854,15.186789149656832,51.969258010499146,684.7658341893674,889.1936892272097,954.1323823366575,931.8157163900788,5.83500025,9.878247378419456,134.064682,76.18003653033793
2261-07-18 08:26:09+10:00,0.11063055263090796,,,674.4559480740893,863.8823562174318,945.1691135672219,928.4088898480037,,9.878247378419456,134.064682,76.27532446849823
2261-07-18 08:26:12+10:00,-0.14149645783337383,15.358556560125052,,676.6872550325062,881.4605096185118,935.8598375504514,930.0360334987982,5.83500025,9.878247378419456,134.064682,75.98375439412513
2261-07-18 08:26:13+10:00,-0.16855141524180098,15.255526934991906,55.01748357484005,683.1556048213774,,954.4199194919391,934.4756749504982,5.83500025,9.878247378419456,134.064682,76.30039033176476
2261-07-18 08:26:14+10:00,-0.19254812228457904,,56.71947466279319,,837.2572778773226,916.978164323853,931.780140013297,,9.878247378419456,134.064682,75.59363080481391
2261-07-18 08:26:15+10:00,-0.07897751897452672,15.293639343342122,,683.9846906067519,778.6211166045268,997.6267083916715,936.6518655033157,5.83500025,9.878247378419456,134.064682,76.0034745992635
2261-07-18 08:26:16+10:00,,15.357980416335534,51.28707345629412,678.9120765094416,783.0785835546806,941.1091881938612,936.0016550124773,5.83500025,9.878247378419456,134.064682,75.94056955155168
2261-07-18 08:26:19+10:00,-0.17424909853605172,15.30155293257182,50.19954681580086,671.4191357038619,854.1481052895855,869.6245983615153,940.607419830227,5.83500025,9.878247378419456,134.064682,75.28363937728365
2261-07-18 08:26:23+10:00,26.425930255350334,15.258320639949112,53.52331432670765,676.6298904473316,913.6054125691406,946.5409590926555,945.6289854474006,5.83500025,9.878247378419456,134.064667,76.39404447004883
2261-07-18 08:26:24+10:00,0.0733571160892024,15.265484509163379,57.42859123688527,,867.6883411291083,938.5197671101255,944.088476558397,5.83500025,9.878247378419456,134.064667,75.35070867798424
2261-07-18 08:26:25+10:00,,,,646.9292924930921,757.3395698943576,,,,9.878247378419456,134.064667,76.17914514789881
2261-07-18 08:26:27+10:00,0.06674867016471707,14.381100998886394,54.141014782428364,678.6484622409305,856.2418856284288,914.6195865174483,945.6066126867672,5.83500025,9.878237378419463,134.064667,76.22004510080177
2261-07-18 08:26:29+10:00,13.189775450211789,15.269494435173247,,671.9155013324082,828.0794476672269,876.0791549702426,952.7977636847859,5.83500025,9.878237378419463,134.064667,75.58933938390494
2261-07-18 08:26:31+10:00,,14.528914353378491,,,726.1388069798146,898.8355399391497,,5.83500025,9.878227378419453,134.064667,75.84287190617876
2261-07-18 08:26:36+10:00,0.07866330214569088,15.319474789511156,50.95344264062547,686.5999532157144,810.6322490878051,929.0428851147655,960.1107054700831,5.83500025,9.878227378419453,134.064667,75.7617905721126
2261-07-18 08:26:37+10:00,0.0861530774760162,,54.20890182394029,,815.4412328221181,894.8366600563658,968.2552575583559,,9.87821737841946,134.064667,75.78033635268463
2261-07-18 08:26:39+10:00,-0.0031199066918507195,15.37678862557132,53.334244203270565,678.1513406623066,794.0485839246122,843.6347261222968,966.1016283420571,5.83500025,9.87821737841946,134.064667,76.04584885542093
2261-07-18 08:26:42+10:00,26.268583271033,15.36203493899815,52.293128089768054,675.0759317240746,782.4162647293998,924.6934734584636,967.7873889109414,5.83500025,9.87821737841946,134.064667,75.87630329428883
2261-07-18 08:26:44+10:00,0.056364286593871805,,,685.3757195977074,757.8569378719261,948.3422800212861,979.2038419996924,,9.87821737841946,134.064667,75.70246152814434
2261-07-18 08:26:45+10:00,0.06861201314347615,15.286385068248201,51.16651991839689,683.8311656911466,775.7141212274621,970.2874500629456,1008.8538278437344,5.83500025,9.87821737841946,134.064667,76.09511623979738
2261-07-18 08:26:46+10:00,0.12559830325727278,15.29468429875964,50.75486142715846,678.2044833942525,754.0402111788504,934.31362189917,1009.0319718918837,5.83500025,9.87821737841946,134.064667,75.84339042616037
2261-07-18 08:26:48+10:00,-0.08518751416532107,15.301027085774129,,,781.0925751080027,933.3459001516635,1018.538449648394,5.83500025,9.87821737841946,134.064667,76.02752641228994
2261-07-18 08:26:49+10:00,,,50.10304746895469,679.2687389036931,920.2710177718465,,1018.2451770305328,,9.87821737841946,134.064667,76.27321785828009
2261-07-18 08:26:51+10:00,-0.04551582192627789,15.26768875185117,52.40045091829112,672.5420825889114,790.9307703919727,997.5200613261353,1014.4812431990113,5.83500025,9.87821737841946,134.064667,76.08064842446237
2261-07-18 08:26:54+10:00,0.10881394446024578,,51.08669426481277,677.8523384328428,789.863805369423,,1041.1706063796103,,9.878207378419468,134.064667,75.97837533551707
2261-07-18 08:26:56+10:00,,15.300687215097167,,673.5858566467091,759.3446448961095,878.5584500523036,,5.83500025,9.878207378419468,134.064667,76.27954856976929
2261-07-18 08:26:57+10:00,-0.03746122908478303,15.26888969016714,50.7304639687612,669.567416207377,714.2121955768605,907.6807645546942,1022.7745931498459,5.83500025,9.878207378419468,134.064667,75.71683677895525
2261-07-18 08:26:58+10:00,0.09713832681158881,,,678.7187163363405,919.8832732908783,907.176760262814,972.3857899167976,,9.878207378419468,134.064667,75.59445120715844
2261-07-18 08:27:00+10:00,-0.02337572787785991,,52.80541636459815,703.4766526168527,830.5358757216541,850.6176415098438,1011.6351295067298,5.83500025,9.878207378419468,134.064667,76.19058089370495
2261-07-18 08:27:02+10:00,0.01933580400478217,15.293380710978829,53.20589009827679,680.5702021721179,797.6641422284137,897.6071234597625,1019.0410036848691,5.83500025,9.878207378419468,134.064667,75.54657431272949
2261-07-18 08:27:03+10:00,0.017329646679196627,15.24506053839176,51.3782924636009,701.2030664016268,775.0774221157186,919.5763123515854,1024.6931984484427,5.83500025,9.878207378419468,134.064667,75.30750613544754
2261-07-18 08:27:05+10:00,0.06361763109852457,15.356531752893241,52.66541982720464,,787.2533511272968,916.616098484778,1022.0458065402121,5.83500025,9.878207378419468,134.064667,75.2176812208243
2261-07-18 08:27:06+10:00,,15.25740623862712,54.26183951913593,678.6432728617112,865.7315199450841,876.2583908725543,,5.83500025,9.878207378419468,134.064667,74.92776083066128
2261-07-18 08:27:08+10:00,-0.07759749281613143,,,675.7358866401462,707.8706208940266,964.1315561070078,1000.4813034230793,,9.878207378419468,134.064667,75.88350058774375
2261-07-18 08:27:10+10:00,26.360828984484474,15.294983309698296,51.38217013301636,670.7721669494532,831.327923278582,,1020.6291730165881,5.83500025,9.878207378419468,134.064667,75.86563659469508
2261-07-18 08:27:13+10:00,-0.07209713640614517,,,,731.6946441722363,915.8562392499075,1008.0406175105967,,9.878207378419468,134.064667,75.23614713444593
2261-07-18 08:27:15+10:00,-0.02153165385375447,15.311904926960661,52.407287710118176,684.4588230465502,,,,5.83500025,9.878207378419468,134.064667,75.58267800995289
2261-07-18 08:27:16+10:00,26.21661166011035,,,676.3655877783184,783.8570063148845,913.5150671088551,,,9.878207378419468,134.064667,75.61047472727383
2261-07-18 08:27:17+10:00,-0.00287775014772496,15.282973086095307,51.31164836081641,673.5267856706349,712.9253833521516,929.7434340922888,1017.886109494637,5.83500025,9.878207378419468,134.064667,76.31251488858103
2261-07-18 08:27:19+10:00,,15.259924865487886,51.79288707004002,689.0911423652293,675.0957173166959,974.3947737159731,,5.83500025,9.878207378419468,134.064667,75.51483240926085
2261-07-18 08:27:21+10:00,26.317412794297773,,52.08794528521508,679.6331795423966,717.3755249452428,923.3250409295166,1021.834462496832,5.83500025,9.878207378419468,134.064667,74.93584861801276
2261-07-18 08:27:22+10:00,26.234970488458938,15.416856244355401,,690.906942922321,694.847077722758,945.9902225766821,1017.187660147311,,9.878207378419468,134.064667,75.81510492119482
2261-07-18 08:27:24+10:00,-0.04960175654055569,15.248579635979688,51.512985547106055,674.5008538534584,792.8360607381574,954.7271206283226,1019.255776241862,5.83500025,9.878207378419468,134.064667,75.24142530870505
2261-07-18 08:27:26+10:00,,15.314429692865478,,681.5319320718073,706.8096362586377,957.8560791168405,,5.83500025,9.878207378419468,134.064667,76.46099569239809
2261-07-18 08:27:28+10:00,26.21270013899334,15.269529554712376,48.340735112781445,674.8347696490513,683.9110866354334,948.9307893333998,1017.6784712276319,,9.878207378419468,134.064667,75.48671917691848
2261-07-18 08:27:30+10:00,-0.05664794826831154,15.36176554747929,52.765355117003146,708.4915525969726,753.1443068049487,884.7830190604803,1024.045821252796,5.83500025,9.878207378419468,134.064667,75.64545241513835
2261-07-18 08:27:31+10:00,-0.07997452709353187,15.347193274806932,51.36478837182782,,884.3842867697512,909.738357259778,1028.5144634910018,5.83500025,9.878207378419468,134.064667,75.65122874017976
2261-07-18 08:27:32+10:00,,15.233627659751638,50.028857264546026,676.378742687921,,950.5394248885427,1056.6662071450799,5.83500025,9.878207378419468,134.064667,75.79008661439843
2261-07-18 08:27:35+10:00,0.09638291106672017,15.340149371242392,53.32123197652344,,,,,5.83500025,9.87821737841946,134.064667,75.77681076406664
2261-07-18 08:27:36+10:00,0.01864574746713292,15.370134370947625,49.13485357027655,677.927953033467,733.1275798896158,875.4321558290228,1086.7737729499406,5.83500025,9.87821737841946,134.064667,76.36095660301011
2261-07-18 08:27:38+10:00,0.018195196399399757,15.315683928838002,,693.390811007265,,911.370694470037,1078.3600518842218,5.83500025,9.87821737841946,134.064667,75.59384141198181
2261-07-18 08:27:40+10:00,-0.1498521452840931,,50.90435642648596,671.7893150693815,791.1473322470022,949.8735147379093,1057.9725769403824,,9.87821737841946,134.064667,75.79646419136533
2261-07-18 08:27:41+10:00,,15.221106023435839,,682.1582888525484,743.3672307456926,925.9443989514033,1057.4098107490559,5.83500025,9.87821737841946,134.064667,77.37805980684249
2261-07-18 08:27:43+10:00,,15.263892646328484,52.065972520269504,684.2257078857658,,,1073.5769233210187,5.83500025,9.87821737841946,134.064667,75.7032379110354
2261-07-18 08:27:44+10:00,0.11426219330571329,,54.53824904638836,,744.0594058399439,919.4795750869778,1075.143660230825,,9.87821737841946,134.064667,75.5971795143459
2261-07-18 08:27:45+10:00,-0.08133930165076846,15.292906794822763,49.771917547242374,681.6472343633851,722.1919035009495,902.1832737866912,1054.887205724159,5.83500025,9.87821737841946,134.064667,76.29761779023322
2261-07-18 08:27:47+10:00,26.221710923957826,15.297418357819112,51.76944853556987,714.6210043651369,,923.18446161584,1077.7420247338337,,9.87821737841946,134.064667,75.80197697206482
2261-07-18 08:27:49+10:00,-0.061113275285933945,15.177716681732809,,674.210363753446,849.0133381028071,909.469880123912,1076.308012477816,5.83500025,9.87821737841946,134.064667,75.27678601437519
2261-07-18 08:27:54+10:00,-0.04635459519227439,15.359075096032932,48.28431966478965,683.5683177044158,774.0154524978392,929.6127433622269,1049.4829716437869,5.83500025,9.87821737841946,134.064667,76.18195522948345
2261-07-18 08:27:56+10:00,,,,707.7744564049143,767.8084922109894,900.7429559981548,,,9.878227378419453,134.064667,76.45911321830998
2261-07-18 08:27:58+10:00,0.17895253872782543,,55.486124230378536,693.4292145951503,808.4983260353868,928.4061962736539,1062.0797061644755,5.83500025,9.878227378419453,134.064667,75.78699657242653
2261-07-18 08:28:02+10:00,,,51.17615125233687,699.6993748205372,865.9756141983582,,1076.8672575769965,5.83500025,9.878227378419453,134.064667,76.25497079761266
2261-07-18 08:28:04+10:00,0.020437023920787573,15.328066159679459,53.339870377987495,706.6152885155287,818.0547367103426,951.5054391544102,1082.9016098929455,5.83500025,9.878227378419453,134.064667,75.50428607199791
2261-07-18 08:28:05+10:00,0.09078358812536111,15.294686914183533,51.48192413836544,673.2056059740084,804.9544577464399,939.2246944459921,1081.7873100661948,5.83500025,9.878227378419453,134.064667,75.75313755804397
2261-07-18 08:28:07+10:00,-0.007029787982526588,15.310444195626074,,692.2615601300487,756.09231567938,,1076.8940868762506,5.83500025,9.878237378419463,134.064667,75.33027399529595
2261-07-18 08:28:08+10:00,0.03400982760047471,15.386284197118261,51.76085576695878,,726.4823398258008,941.8187073237309,1101.6840768709687,5.83500025,9.878237378419463,134.064667,74.49755293607629
2261-07-18 08:28:11+10:00,0.017311788097817787,15.30945592518391,55.4059225135928,717.650618063476,690.9860251466835,953.1907578030301,1110.8826298732126,5.83500025,9.878237378419463,134.064667,75.26945121661888
2261-07-18 08:28:12+10:00,0.12560083223585897,15.323175030170962,51.76693384034924,677.8424219840886,,,1094.239960398713,5.83500025,9.878237378419463,134.064667,74.71897404504126
2261-07-18 08:28:16+10:00,26.197589067647964,15.316902509115753,55.74707605648385,669.4241794660719,678.7508696651282,1005.7996963329441,1100.0882280038265,5.829999900000001,9.878237378419463,134.064682,76.1937830933941
2261-07-18 08:28:17+10:00,26.356281651197335,15.273912048378985,51.39564966169484,707.9756521391336,728.2642077154266,1015.2306120250853,1095.5624280286927,5.829999900000001,9.878237378419463,134.064682,75.83383637301122
2261-07-18 08:28:19+10:00,,14.46802476370383,51.159915815220394,710.7074237369459,715.5987476028924,994.7570329279301,,5.829999900000001,9.878237378419463,134.064682,75.8948851898824
